feature,mean_importance
age,-0.005584907774471804
inv-nodes,-0.00427791280834795
tumor-size,-0.002383644158913234
irradiat,-0.001887894063779183
breast-quad,-0.0014636352761159932
breast,0.0012031381995421641
menopause,0.0013222287194331716
node-caps,0.0031719804543497653
deg-malig,0.022151218886877388
