feature,mean_importance
age,-0.005856332217433535
menopause,-0.0018765478275294622
tumor-size,0.0006709540206848886
breast,0.0038303216607362468
irradiat,0.0075817601549359685
breast-quad,0.008107329625655768
inv-nodes,0.023992851451759067
node-caps,0.0340428600613323
deg-malig,0.04397471460587767
