feature,mean_importance
inv-nodes,-0.01590473420463805
age,-0.0020639240453878436
node-caps,-0.0011742975240814468
menopause,-0.0010333337982961766
tumor-size,-0.000988725644797972
deg-malig,0.041291592111134666
