feature,mean_importance
inv-nodes,-0.00678281890021426
breast,-0.003254711892869677
breast-quad,0.002294193704923031
irradiat,0.004908280902438733
menopause,0.006371868318981644
node-caps,0.013035677472750407
age,0.022288841870096034
tumor-size,0.024575894806120168
deg-malig,0.026361043784353534
