feature,mean_importance
menopause,-0.01997775858720636
tumor-size,-0.010734596883560954
breast-quad,0.001729056664273121
breast,0.0032113507438525923
irradiat,0.006242235493703174
age,0.019155498920913172
node-caps,0.02180332470597357
inv-nodes,0.038523095172953645
deg-malig,0.043983523429859915
