feature,mean_importance
menopause,-0.009778410325879682
tumor-size,-0.0039123868488747495
breast-quad,-0.001301032304763816
irradiat,0.00024910514121470053
breast,0.00814659822246302
age,0.00972137117515438
node-caps,0.013240481524363768
inv-nodes,0.038596656756556526
deg-malig,0.05603161191810731
