feature,mean_importance
menopause,-0.03585460594166884
tumor-size,-0.006848203261261454
age,-0.001835455324338886
irradiat,0.0009757366193377193
breast-quad,0.0011811594924200585
node-caps,0.004647641467011443
breast,0.005489281759313869
inv-nodes,0.017437963446845138
deg-malig,0.052258681797462916
