feature,mean_importance
tumor-size,-0.007374020827853189
irradiat,-0.004530507131763129
breast-quad,-0.002133725648340956
breast,-0.001103743133337609
menopause,0.0
node-caps,0.0
inv-nodes,0.0005208816217339374
age,0.0024981187737506128
deg-malig,0.02435543874035708
