feature,mean_importance
breast-quad,-0.0034169137477874758
irradiat,0.0002752969000074712
breast,0.0024718595213360393
age,0.005169226129849736
menopause,0.010496928824318786
inv-nodes,0.012579791943232221
node-caps,0.01689260853661432
tumor-size,0.02029023793008593
deg-malig,0.05057416955629983
