feature,mean_importance
inv-nodes,-0.004343333836746077
menopause,-0.003666118901062565
age,-0.0035548031608379827
tumor-size,0.0
breast-quad,0.0
irradiat,0.0004724486562998065
breast,0.0012340077214508583
node-caps,0.006052461556005473
deg-malig,0.02035464298272478
