feature,mean_importance
menopause,-0.007436460648226317
age,-0.0048691328225710425
tumor-size,0.00017118463844618682
breast-quad,0.0022872937382981463
irradiat,0.0058934137778020364
breast,0.013744742122639741
inv-nodes,0.01785816055079419
node-caps,0.019446620192202068
deg-malig,0.03281808277274012
