feature,mean_importance
menopause,-0.028792575141738698
tumor-size,-0.01214706189297845
age,-0.00651660174718971
node-caps,-0.005083030283768419
breast,-0.002874905582663856
breast-quad,-0.002421763175348568
irradiat,0.00291017626308816
inv-nodes,0.012947217462688431
deg-malig,0.0803181689072954
