feature,mean_importance
inv-nodes,-0.022791233230270058
tumor-size,-0.01605554297262839
irradiat,-0.009125620364110265
node-caps,-0.0009159862170924349
breast-quad,-0.000618225980681486
menopause,0.007941475581055402
breast,0.01656273404256081
age,0.017825125001707475
deg-malig,0.04118292882641452
