feature,mean_importance
menopause,-0.014566764366407258
tumor-size,-0.005283684963544743
breast-quad,-0.0018487854587527109
irradiat,0.001732587322587209
age,0.0038734798378140534
breast,0.007988374215456506
inv-nodes,0.013003750331640274
node-caps,0.013535048298815222
deg-malig,0.04472951741254953
