feature,mean_importance
breast,-0.005973797793338176
irradiat,0.0
breast-quad,2.5558880866771717e-05
age,0.0018085003331292705
tumor-size,0.0048301546032603945
menopause,0.009171635027035219
node-caps,0.02294204680872596
inv-nodes,0.036659411739774585
deg-malig,0.04305117211405576
