feature,mean_importance
menopause,-0.019361352065305946
tumor-size,-0.004869527433031928
breast-quad,-0.0011805052357803491
irradiat,0.0
breast,0.0051623993332089
node-caps,0.01676394795912577
age,0.025687503287872594
inv-nodes,0.03151911201734092
deg-malig,0.055760565553414534
