feature,mean_importance
breast-quad,-0.015411177658410968
irradiat,-0.002356822773348699
inv-nodes,0.005238573434654481
breast,0.005608346135121978
menopause,0.011939963710983626
age,0.017084549113262494
deg-malig,0.019895239622335727
node-caps,0.024753282971286074
tumor-size,0.03913637844109961
