feature,mean_importance
tumor-size,-0.043769114461112035
age,-0.025574493493127393
menopause,-0.009573453212863315
breast-quad,-0.004845389086448604
inv-nodes,0.0013048677147761366
irradiat,0.01224740302466214
node-caps,0.012794588440662457
breast,0.020579875898718302
deg-malig,0.026920937888187703
