feature,mean_importance
breast-quad,-0.003560717498914734
irradiat,0.00026877272383636354
breast,0.0004847757199671232
menopause,0.001045226904942842
inv-nodes,0.00359508445148895
node-caps,0.0038068317362989655
age,0.007784153494298241
tumor-size,0.031099282474828162
deg-malig,0.046117496404581335
