feature,mean_importance
tumor-size,-0.005958871862358705
irradiat,-0.005475591223349574
breast-quad,-0.0025771951228799493
menopause,-2.203232255324483e-05
node-caps,0.001999526759047754
breast,0.008589257583811238
age,0.008936352262652613
inv-nodes,0.01024605408440058
deg-malig,0.032928264706374576
