feature,mean_importance
menopause,-0.016784157641406772
tumor-size,-0.004274921687876121
breast,0.004877417453858457
breast-quad,0.006676049375127069
irradiat,0.010544564204782936
age,0.016096077302562795
node-caps,0.02563618967482604
deg-malig,0.040909607077739565
inv-nodes,0.050159781204090995
