feature,mean_importance
node-caps,-0.04777368834460649
breast,-0.03388843714536791
tumor-size,-0.027349753191500903
breast-quad,-0.025554513584432125
age,-0.018011783307736583
deg-malig,-0.0071589953771002525
inv-nodes,-0.003358458809315135
menopause,0.006457783965249142
irradiat,0.00851111389135022
