feature,mean_importance
menopause,-0.02087389388368981
node-caps,-0.009059161252163706
age,-0.0035236675556215456
breast,-0.0030765053158066545
inv-nodes,-0.0019513027756301372
irradiat,0.0012429722772631991
breast-quad,0.0031634653849844873
tumor-size,0.00935837122755665
deg-malig,0.02230091992930683
