feature,mean_importance
node-caps,-0.03819116450095483
breast-quad,-0.015144918071729551
age,-0.007340486535480628
breast,0.03641906840027083
tumor-size,0.052808100752347806
menopause,0.05618869668975231
irradiat,0.06891588488015007
inv-nodes,0.08235298991835069
deg-malig,0.1322571772090124
