feature,mean_importance
node-caps,-0.0018394403234364587
breast-quad,0.0017573180394481525
tumor-size,0.004829489271901921
age,0.0060330789383977405
breast,0.008383977996404834
inv-nodes,0.012061348000959015
irradiat,0.03200285194102216
menopause,0.03422103333135186
deg-malig,0.05034510449168354
