feature,mean_importance
inv-nodes,-0.042858521394347336
tumor-size,-0.03270053214905653
menopause,-0.0242759971178097
breast-quad,-0.014143225656861168
irradiat,-0.009935242327448024
age,-0.008233213904049474
node-caps,-0.0014751624969748134
deg-malig,0.014242576387610128
breast,0.019699416345461462
