feature,mean_importance
menopause,-0.005597112885981792
breast,-0.001713794570349636
tumor-size,0.0
breast-quad,0.005017095403147853
irradiat,0.006773135439826383
inv-nodes,0.015331945951503579
age,0.022241979820119773
deg-malig,0.0346089415302915
node-caps,0.055857923202163116
