feature,mean_importance
menopause,-0.0014445854348283048
age,-0.0008263857863587409
irradiat,0.0
breast-quad,0.00039425453227210917
tumor-size,0.001527656055772275
breast,0.0033899355897150318
node-caps,0.008485488156944809
inv-nodes,0.02107943867371631
deg-malig,0.02792763560588678
