feature,mean_importance
irradiat,-0.005539977519449457
breast,-0.0016455952007746744
breast-quad,-0.0012722907810076788
age,0.005405146292095764
menopause,0.010037801498680565
node-caps,0.011035582522436416
inv-nodes,0.016046198574251623
tumor-size,0.02558369809150276
deg-malig,0.03220365114765962
