feature,mean_importance
breast,-0.01607653974660266
breast-quad,-0.006957038652962289
menopause,0.0021390031426782308
node-caps,0.013885068079824769
inv-nodes,0.024464873248423658
age,0.025445005697344803
irradiat,0.02956944306473719
tumor-size,0.029619938122548196
deg-malig,0.03093701499504924
