feature,mean_importance
breast-quad,-0.004160019690108663
menopause,-0.0034668335021456496
irradiat,-0.0030210575818347294
tumor-size,-0.0024342212662354255
inv-nodes,-0.0018753953873993368
node-caps,0.0008502269509230498
breast,0.0029882434559835636
age,0.003730173400211978
deg-malig,0.003873209149043988
