feature,mean_importance
breast-quad,-0.002606483830346051
breast,5.4717693063888186e-05
irradiat,0.0024408741792042664
age,0.0069098792473474505
menopause,0.009848234123653788
inv-nodes,0.013019004397922052
node-caps,0.015645485884613432
tumor-size,0.02087184151013688
deg-malig,0.04342013504770061
