feature,mean_importance
breast-quad,-0.012198482737747752
menopause,-0.002818260307670117
breast,-0.00033110372661642183
random_feature,0.0012738632277194072
node-caps,0.005290498766101037
irradiat,0.0069692933883308775
age,0.007508586622398328
tumor-size,0.010371913366673535
deg-malig,0.02235811103958909
inv-nodes,0.043037400548965786
