feature,mean_importance
breast,-0.014145664205882924
breast-quad,-0.013289078206424087
node-caps,-0.0026865649128318013
age,-0.001645064392899498
inv-nodes,0.006173100154505428
tumor-size,0.009294690163134245
menopause,0.019546316478563086
irradiat,0.023553206652996917
deg-malig,0.03975502999506515
