feature,mean_importance
menopause,0.0
breast,0.0
breast-quad,0.0
age,0.0053888652399773805
irradiat,0.00588047512725387
random_feature,0.006819315652545521
tumor-size,0.013348005887641934
inv-nodes,0.019272083691905296
node-caps,0.02782943630748865
deg-malig,0.05224291757092321
