feature,mean_importance
random_feature,-0.000652635883276198
breast,0.0007841551334906605
menopause,0.0011430726961236593
breast-quad,0.0012692860261600992
irradiat,0.0059172405659357885
age,0.008147357690737444
node-caps,0.01355777285824733
inv-nodes,0.014683220717619249
deg-malig,0.01710192389847647
tumor-size,0.02031603607169876
