feature,mean_importance
menopause,-0.01403784093340026
tumor-size,-0.013405395258741137
irradiat,-0.002649720021911217
breast,0.0
breast-quad,0.0008794150134435963
age,0.004729535035379295
deg-malig,0.009019669284684183
inv-nodes,0.009559550752471146
node-caps,0.020912281731514847
