feature,mean_importance
breast,-0.0033622147792917723
menopause,-0.0003349056076130119
breast-quad,-2.5201132289331963e-05
age,0.0070159221115349115
irradiat,0.009513960749018701
tumor-size,0.030088504928970417
deg-malig,0.03506222687773691
inv-nodes,0.03560563340902395
node-caps,0.044206505139272455
