feature,mean_importance
tumor-size,0.0
breast-quad,0.0
inv-nodes,0.00044447447794071504
irradiat,0.0018874076740878153
breast,0.0021331357574785547
menopause,0.003262066696226973
age,0.009483511268243539
node-caps,0.026803669024355204
deg-malig,0.03563347814675568
