feature,mean_importance
inv-nodes,-0.0033004766994293223
age,-0.00310883736343488
menopause,-0.0016657658453464118
breast-quad,0.0
tumor-size,0.0011722770725060671
irradiat,0.0030631342303969024
breast,0.0037022639459689975
node-caps,0.01005930018931207
deg-malig,0.01708886105946821
