feature,mean_importance
menopause,-0.008702473000672195
breast,-0.004355530790037565
irradiat,-0.0035925634466603905
breast-quad,-0.002970018602493818
tumor-size,0.00722712497433915
inv-nodes,0.01182420598533207
age,0.014068539812306536
node-caps,0.024011300417377777
deg-malig,0.02486944897715493
