feature,mean_importance
menopause,-0.016752922630429934
breast,-0.0076436285889748936
tumor-size,0.005148701602941963
age,0.00675294063642935
node-caps,0.007784384583276372
breast-quad,0.012945696831832642
inv-nodes,0.013226579929135895
irradiat,0.021378614820228136
deg-malig,0.059567189532579314
