feature,mean_importance
breast,-0.020377666754300593
breast-quad,-0.01356114511203701
node-caps,-0.00788370797945388
age,-0.004196202371435032
deg-malig,-0.0032464433924764835
menopause,0.0059488741679642795
irradiat,0.007685577552815004
tumor-size,0.010545621624722968
inv-nodes,0.045072557752301165
