feature,mean_importance
tumor-size,-0.012453972159520488
breast-quad,-0.005213121810685117
inv-nodes,-0.0030451930087546097
irradiat,-0.002576020683931324
breast,0.007645659472631317
age,0.009145427786785598
node-caps,0.00937240162621369
menopause,0.020482608092867772
deg-malig,0.045043442819429444
