feature,mean_importance
menopause,-0.017084132163716136
tumor-size,0.0011436667137488588
node-caps,0.005329654573808795
irradiat,0.006346917742547875
breast,0.007195285633066306
breast-quad,0.013029343710669706
age,0.02874447486855871
inv-nodes,0.03208246632437919
deg-malig,0.045889857335959315
