feature,mean_importance
breast,0.001758528644969648
irradiat,0.0017591175550974892
breast-quad,0.007174974612500329
menopause,0.023877253315046476
inv-nodes,0.029962342133831497
node-caps,0.05011365020197987
tumor-size,0.05058495451995156
deg-malig,0.06046321429957037
age,0.07572388608281092
