feature,mean_importance
irradiat,-0.0035351339975992825
age,-0.0013921007845136835
menopause,0.0
breast,0.002047859430313137
breast-quad,0.0042224791314867
inv-nodes,0.004441435601976185
deg-malig,0.010768765740924424
tumor-size,0.02792335980468328
node-caps,0.04640916069348653
