feature,mean_importance
breast-quad,-0.006583163009749526
breast,-0.003010408745871662
inv-nodes,-0.002850567632251355
node-caps,0.0049899933073255685
menopause,0.005840416616863631
irradiat,0.007719352973831995
age,0.014299653304947712
tumor-size,0.02990081217553877
deg-malig,0.04158513539367248
