feature,mean_importance
tumor-size,-0.021239973637072973
inv-nodes,-0.0143047905162625
breast-quad,-0.0033702740526718065
irradiat,0.0025444394544414497
age,0.004311461649511128
node-caps,0.011877592005159521
breast,0.013834113919216628
menopause,0.015392644865357342
deg-malig,0.03964774401291553
