feature,mean_importance
menopause,-0.06596203479905645
age,-0.028246645142059455
irradiat,-0.01170607252748419
breast-quad,-0.00532110109843178
breast,0.0003927462495495693
node-caps,0.010729209238984327
tumor-size,0.011224462284959635
inv-nodes,0.015065696178616061
deg-malig,0.028637679219349475
