feature,mean_importance
breast,-0.02493143080764464
inv-nodes,-0.022677248989211796
irradiat,-0.020923209892250404
tumor-size,-0.015613021498915436
menopause,-0.004143942301959069
breast-quad,-0.003533809130116605
deg-malig,-0.003318729156427036
node-caps,0.0036712896305786114
age,0.0064038029742873315
