feature,mean_importance
breast-quad,-0.0008329752603654317
breast,0.008018178984180668
irradiat,0.010843844862647578
node-caps,0.012436546139899663
tumor-size,0.02342917112884806
menopause,0.027255439840204777
deg-malig,0.03258266906997176
age,0.03402786339409358
inv-nodes,0.06650516348456607
