feature,mean_importance
age,-0.015653095240967828
menopause,-0.003702306668272959
breast,-0.00020655505776157046
breast-quad,0.0006102791039995559
irradiat,0.0010947690343380723
tumor-size,0.0015780488880738242
node-caps,0.005682364025059816
inv-nodes,0.017140568794889878
deg-malig,0.032983342352412716
