feature,mean_importance
breast,-0.0008935047787907658
age,0.0
menopause,0.009374536019287371
tumor-size,0.00996433532200578
node-caps,0.012079089351527716
inv-nodes,0.017468127038378557
breast-quad,0.018019759675904513
irradiat,0.018414035749122825
deg-malig,0.047990073362675224
