feature,mean_importance
breast-quad,-0.0019699729984786083
menopause,0.0
irradiat,0.0
breast,0.012617557675951407
tumor-size,0.01496785394303637
node-caps,0.019379590547024005
deg-malig,0.0246303576215575
age,0.030688721736442305
inv-nodes,0.06874272508000838
