feature,mean_importance
menopause,-0.016020290103038026
breast-quad,-0.00993938586786176
node-caps,-0.004918890725753511
inv-nodes,-0.0007031197901372632
tumor-size,0.0032314658835780998
deg-malig,0.007439034503205599
breast,0.01062483499905822
age,0.021578606274012025
irradiat,0.02492416930798067
