feature,mean_importance
tumor-size,-0.002156304352588756
age,0.0027540982071490696
breast,0.011985200266563755
inv-nodes,0.014804992301403152
menopause,0.015478730658855123
irradiat,0.023112632058848483
node-caps,0.028729341553613997
deg-malig,0.042738748448958905
breast-quad,0.07671023919276802
