feature,mean_importance
inv-nodes,-0.0015347252573254088
age,-0.0010508927939465451
menopause,-0.0006660925733664502
breast-quad,-0.0005673776879641324
breast,-0.0001837397046380307
tumor-size,0.0
irradiat,0.000746035178322102
node-caps,0.009278861981077769
deg-malig,0.02031590314616971
