feature,mean_importance
breast-quad,0.004588475696474003
tumor-size,0.007074602941483743
menopause,0.008062207821287082
irradiat,0.008493294788063533
inv-nodes,0.010996044698195661
age,0.015142756427198556
breast,0.015945428934418436
deg-malig,0.0349581346810824
node-caps,0.037086059183030165
