feature,mean_importance
breast,-0.008483583102657111
breast-quad,-0.006756235900335516
irradiat,-0.003095257208303015
tumor-size,0.005175568589175427
menopause,0.010591407070360548
age,0.0122937905614799
inv-nodes,0.02100926138428134
node-caps,0.03610640802816469
deg-malig,0.03759941001295577
