feature,mean_importance
irradiat,0.001460789544790575
breast,0.010281778637226634
menopause,0.010428082802404703
age,0.012147747849161616
inv-nodes,0.033711833670743
tumor-size,0.03375297788783212
deg-malig,0.045826658916917784
node-caps,0.04958635263054191
breast-quad,0.05142531497638338
