feature,mean_importance
tumor-size,-0.017622587368637133
inv-nodes,-0.009515920711542702
irradiat,-0.002553863381671584
breast-quad,-0.0016706089810183179
node-caps,-0.001462318690075115
breast,-0.0006689936477055847
menopause,0.0010312472576253563
age,0.002145594329385725
deg-malig,0.023070462561408035
