feature,mean_importance
menopause,-0.02241022039084519
tumor-size,-0.015367340329100587
irradiat,0.007327623529396488
breast-quad,0.01080244880388086
age,0.012530528652115768
node-caps,0.01570838095526943
breast,0.01809035008441027
inv-nodes,0.020148071161161886
deg-malig,0.051112765889046764
