feature,mean_importance
inv-nodes,0.0
node-caps,0.0
breast,0.0
breast-quad,0.0
irradiat,0.0
menopause,0.0001830656195402014
tumor-size,0.00809959892454406
age,0.010325763873972438
deg-malig,0.0670422041002144
